caller_id,callee_id,call_start,call_duration,call_type,cell_id,location,imei,is_fraud
8397354244086,6120292896131,2023-10-31 00:27:16,912,sms_out,CELL_196,"55.0939,-168.7001",IMEI_142409,False
9585088426356,2368237485401,2023-04-15 16:36:11,787,sms_in,CELL_154,"29.0886,-21.4460",IMEI_234116,False
2091735117526,9714219812912,2023-11-20 04:41:13,1385,voice_out,CELL_190,"-84.4755,1.6592",IMEI_384602,False
6503524776004,0446839763708,2023-11-13 23:22:15,174,voice_out,CELL_144,"-10.6528,2.0794",IMEI_579823,False
9188287392333,3400871534515,2023-07-05 04:40:08,153,voice_in,CELL_157,"-68.3956,154.8320",IMEI_606609,False
4349184793056,9150448681412,2023-05-07 09:19:59,1026,sms_out,CELL_110,"70.7553,151.5931",IMEI_633006,False
4252465909308,7831770273998,2023-07-10 06:22:33,1162,sms_out,CELL_149,"88.1317,128.4460",IMEI_469215,False
9279707228308,0295696896717,2023-06-25 21:37:05,100,voice_out,CELL_153,"16.8697,-42.6044",IMEI_284122,False
0943777505160,7983298261501,2023-04-12 14:42:21,1037,voice_in,CELL_182,"-36.1881,-111.2164",IMEI_949058,False
9302295044732,4914967299298,2023-03-13 19:04:33,1484,sms_in,CELL_189,"-16.1314,61.9026",IMEI_142409,False
4580369907814,2377805807323,2023-02-19 00:33:36,746,voice_out,CELL_117,"20.4573,-69.2863",IMEI_439378,False
5549066807584,1553912920243,2023-09-17 18:51:21,647,sms_out,CELL_161,"-30.8017,140.5374",IMEI_555019,False
0053867983482,7900450714555,2023-05-03 18:07:45,1508,sms_out,CELL_150,"-65.8699,122.5729",IMEI_220031,False
0728807758226,0208536079423,2023-06-01 19:45:18,1562,sms_in,CELL_104,"-12.1283,-110.7731",IMEI_766397,False
4487609413224,1534902266193,2023-05-04 20:36:13,1292,voice_out,CELL_100,"36.5384,160.0546",IMEI_747196,False
7147267107779,1429395122834,2023-10-29 01:55:57,124,sms_in,CELL_160,"42.3673,112.6659",IMEI_197934,False
3991738351806,2357279113172,2023-01-23 05:41:30,1633,sms_out,CELL_159,"31.4157,99.3544",IMEI_680015,False
8690119638160,0600834031075,2023-08-31 11:39:07,344,voice_in,CELL_190,"79.1756,-137.9497",IMEI_619090,False
7106424292418,6074125948762,2023-02-22 22:02:54,769,voice_out,CELL_138,"-29.7405,21.9959",IMEI_367510,False
6523136697635,2425700930536,2023-08-25 23:21:15,781,sms_out,CELL_138,"-76.8744,24.4052",IMEI_215056,False
5979943764649,9994977232398,2023-05-08 18:45:10,474,voice_out,CELL_185,"64.4381,33.3227",IMEI_874789,False
3116816010897,9606093799810,2023-06-04 04:42:51,1695,sms_out,CELL_149,"84.8508,-144.4504",IMEI_874789,False
0322864575099,0920516176167,2023-02-18 13:45:57,1398,sms_out,CELL_194,"9.5124,142.3264",IMEI_537410,False
5676455902428,9635973422296,2023-01-31 13:53:52,1007,voice_in,CELL_135,"-54.3234,-68.0753",IMEI_305857,False
0084461573726,4254383087163,2023-11-11 14:31:41,1615,voice_out,CELL_133,"56.1476,-125.0052",IMEI_128677,False
1834066467793,4494921057903,2023-04-11 10:10:36,1519,sms_out,CELL_145,"-71.0799,-2.5800",IMEI_276684,False
6280592073899,7126920774044,2023-01-14 14:07:30,469,sms_in,CELL_131,"-31.0328,-106.5763",IMEI_956476,False
3525633583904,5495294249106,2023-10-23 00:57:37,139,voice_out,CELL_191,"-39.2197,142.3038",IMEI_220031,False
1997210158984,8506566161410,2023-02-06 02:34:54,1728,voice_in,CELL_113,"42.2678,-36.5126",IMEI_803122,False
1792674547036,8154030413879,2023-04-08 17:20:06,976,sms_in,CELL_125,"-29.7405,21.9959",IMEI_563181,False
6228949491015,8744371239967,2023-08-18 10:40:47,849,voice_in,CELL_156,"46.7289,-126.8761",IMEI_127335,False
6077051741915,4083526359928,2023-04-03 03:28:40,222,sms_in,CELL_122,"-62.6427,-119.3182",IMEI_852168,False
4993424835297,0275294629594,2023-07-16 08:49:31,1384,sms_out,CELL_162,"33.7002,-15.5626",IMEI_448829,False
3739546035649,8257821577250,2023-12-03 16:21:34,72,voice_in,CELL_118,"-39.1969,144.1903",IMEI_118129,False
6312712680593,7343137987701,2023-09-16 20:08:16,890,sms_out,CELL_115,"33.9951,-85.5615",IMEI_920778,False
6355106218664,7089233916256,2023-03-14 07:19:15,117,voice_in,CELL_168,"87.5069,-174.8282",IMEI_936810,False
1430923389893,0829598363910,2023-11-27 20:04:43,139,sms_in,CELL_196,"43.7409,-96.9797",IMEI_920778,False
2794409006006,5002585308158,2023-09-21 09:36:07,1167,voice_out,CELL_124,"73.8855,-95.7615",IMEI_915217,False
9605606961909,0631549935248,2023-09-15 07:08:09,1155,sms_in,CELL_139,"14.5738,163.8920",IMEI_396467,False
5536573416237,3255036038387,2023-02-03 04:30:35,434,sms_in,CELL_186,"1.9658,67.7907",IMEI_823828,False
0606936973435,7024870327499,2023-01-15 04:55:16,1569,voice_in,CELL_125,"-7.5393,23.2115",IMEI_276684,False
5293837135717,4590056896477,2023-06-30 10:34:01,467,voice_in,CELL_121,"10.5685,-46.9727",IMEI_861622,False
2227803412060,4633932991272,2023-02-16 15:28:24,1062,sms_out,CELL_171,"-47.7230,96.1542",IMEI_160443,False
1903935509842,5251217461924,2023-01-20 07:09:48,1106,sms_out,CELL_121,"34.6042,18.3271",IMEI_846770,False
4734486280174,7174276242633,2023-11-06 15:34:05,611,sms_out,CELL_131,"87.6973,79.1582",IMEI_110840,False
3345589598180,5234713133249,2023-11-12 14:10:37,556,sms_out,CELL_154,"84.6728,26.3655",IMEI_519002,False
4061875368702,0414817515368,2023-03-05 10:45:58,1366,voice_in,CELL_183,"-36.1881,-111.2164",IMEI_469215,False
4191746414043,1118408568152,2023-10-06 04:33:39,811,voice_out,CELL_112,"-82.5165,10.0347",IMEI_482432,False
5078268591701,6603093699264,2023-11-15 19:33:57,600,sms_in,CELL_127,"-49.2424,-3.8190",IMEI_921897,False
3305144087073,0968541898166,2023-06-17 22:19:27,102,sms_in,CELL_178,"-36.1953,104.1050",IMEI_493484,False
6268299751715,6681079016787,2023-03-23 10:50:30,1176,sms_out,CELL_178,"-63.1389,12.0031",IMEI_511979,False
6058626782750,1409097005250,2023-11-07 11:26:08,250,sms_in,CELL_198,"35.7977,-170.7657",IMEI_249016,False
4325314795609,2967283445993,2023-07-17 19:12:39,1148,voice_in,CELL_154,"-49.2112,-122.6439",IMEI_773646,False
9876723384902,3049046094403,2023-05-14 00:24:28,1105,sms_out,CELL_174,"-1.2180,84.4074",IMEI_207716,False
3989222774182,2945031757956,2023-03-29 05:20:57,49,voice_in,CELL_199,"-45.6377,136.8477",IMEI_639625,False
0342862058630,9947341739746,2023-08-12 02:13:58,157,voice_out,CELL_175,"67.9794,0.1052",IMEI_644127,False
3797590240978,1373772023462,2023-04-18 03:59:08,1512,sms_out,CELL_173,"-10.1694,-70.2132",IMEI_168719,False
6922457500256,8179150288107,2023-04-05 18:25:11,122,voice_out,CELL_107,"-68.8264,-153.0210",IMEI_304784,False
2398427356733,6390520622846,2023-12-20 22:39:16,347,sms_out,CELL_127,"64.3622,160.0429",IMEI_899376,False
1216074875920,3891838773247,2023-05-30 01:06:04,273,voice_in,CELL_165,"79.6311,-44.2536",IMEI_443846,False
4311274366399,7171838458604,2023-09-03 14:48:50,1074,voice_in,CELL_184,"44.6969,-54.4163",IMEI_922986,False
0507113061474,7651102914849,2023-10-24 19:09:02,712,voice_in,CELL_199,"78.5102,-164.8799",IMEI_960956,False
6167418607419,0523003145521,2023-01-11 13:46:16,1767,sms_out,CELL_148,"-41.4612,59.7820",IMEI_384602,False
7815593121409,9118349039090,2023-10-05 20:23:47,1519,voice_out,CELL_105,"-83.8320,147.1510",IMEI_782840,False
4434176003204,3695032570989,2023-04-15 19:50:17,1041,sms_in,CELL_196,"63.0002,116.2992",IMEI_958797,False
3105410389080,1545966838195,2023-12-25 16:22:04,1188,sms_out,CELL_109,"-53.2597,-68.4702",IMEI_623017,False
3967344045497,5074423747507,2023-09-18 03:48:17,201,voice_out,CELL_158,"-23.4786,-63.6695",IMEI_831884,False
2576790694201,7171891817534,2023-06-08 21:56:02,1633,sms_out,CELL_184,"-80.4990,-24.3335",IMEI_853471,False
6165669253111,8927684132701,2023-10-23 14:16:40,1418,sms_out,CELL_189,"85.0487,-65.2301",IMEI_207716,False
4074617336584,6307650544451,2023-11-09 01:39:51,790,sms_out,CELL_112,"-34.7895,134.7141",IMEI_261441,False
8308679712379,2276304238771,2023-10-22 05:28:26,1602,sms_in,CELL_110,"46.7289,-126.8761",IMEI_547620,False
7353320771840,0859300720903,2023-02-17 05:32:36,427,sms_in,CELL_146,"-27.0642,128.1549",IMEI_878443,False
4451532676799,6861316738929,2023-11-14 15:38:08,346,voice_out,CELL_133,"-11.4251,-169.9636",IMEI_137823,False
7046766368566,9621397342649,2023-07-11 11:35:56,1096,sms_in,CELL_199,"39.7000,107.4733",IMEI_686090,False
7289181103546,0256343076289,2023-08-23 03:01:27,1576,sms_out,CELL_160,"-73.0090,2.8009",IMEI_737544,False
7243560227975,4078256864674,2023-02-19 12:50:55,1098,voice_out,CELL_187,"68.7739,-87.7517",IMEI_618427,False
3756105824115,6512365058572,2023-02-12 23:31:31,992,sms_in,CELL_160,"29.8994,-92.5140",IMEI_454103,False
2354447639219,5142277072836,2023-11-20 22:00:43,1630,sms_in,CELL_182,"57.1275,-103.4569",IMEI_748416,False
3389867996000,9083106226240,2023-03-10 18:00:48,1191,sms_in,CELL_149,"61.1068,-64.6952",IMEI_578438,False
2660075929833,0571550795652,2023-01-17 02:37:55,749,voice_out,CELL_181,"-34.7895,134.7141",IMEI_185076,False
8203827568248,9531543088054,2023-07-17 14:39:43,50,voice_in,CELL_186,"40.9643,44.8073",IMEI_744461,False
8782321505275,8313036566007,2023-05-01 10:14:57,1383,voice_out,CELL_120,"26.7055,125.5102",IMEI_320752,False
8254658738266,3001284473463,2023-04-06 09:35:32,1121,sms_out,CELL_152,"-4.8823,99.8787",IMEI_449510,False
1124754390871,4981117051805,2023-11-22 03:32:33,468,sms_in,CELL_127,"66.8863,95.7663",IMEI_289760,False
7009450776952,6536590837589,2023-02-04 11:34:15,1140,voice_in,CELL_190,"-20.6517,37.0427",IMEI_192424,False
1003424487554,9513791329330,2023-04-10 22:12:10,263,sms_in,CELL_154,"-28.2356,8.5379",IMEI_102838,False
9478042227343,5442174590035,2023-03-14 21:20:43,560,sms_out,CELL_133,"-9.3258,86.6053",IMEI_689978,False
5797318795099,3304447091582,2023-11-06 03:15:29,1793,sms_out,CELL_147,"-28.1430,-65.1629",IMEI_252420,False
4774875955964,5359287329260,2023-05-15 15:21:53,1312,voice_out,CELL_186,"48.7551,-118.9062",IMEI_492341,False
1475121288181,3962087254050,2023-05-07 07:50:15,1389,sms_out,CELL_194,"-87.6580,112.4269",IMEI_358440,False
9281657887062,2016411708920,2023-10-05 09:35:00,441,sms_in,CELL_181,"12.2378,97.1748",IMEI_690580,False
3069210233815,0880874608422,2023-04-14 14:36:35,1617,sms_in,CELL_123,"-31.0442,-133.1886",IMEI_782840,False
2069834436944,5464717642784,2023-08-30 18:39:43,942,voice_in,CELL_183,"-78.2566,-61.4397",IMEI_250074,False
2849035863402,8180807455464,2023-02-19 01:46:15,421,sms_out,CELL_129,"87.6973,79.1582",IMEI_682083,False
9742189861500,1758088558811,2023-11-08 04:52:40,1763,voice_out,CELL_183,"-40.4247,-132.6516",IMEI_261441,False
8364351287492,2268727443261,2023-03-07 07:48:34,473,voice_out,CELL_158,"32.5926,160.2853",IMEI_618427,False
4103355006235,6018370975768,2023-10-11 07:24:53,905,sms_out,CELL_108,"-76.8744,24.4052",IMEI_126341,False
0086884834944,7159735652499,2023-03-09 06:35:13,592,voice_out,CELL_139,"-32.0354,-135.8341",IMEI_579823,False
0171865899264,8808990626853,2023-05-15 11:19:41,896,sms_in,CELL_171,"64.6478,-91.3389",IMEI_747196,False
7275870541710,4479237751090,2023-01-11 05:35:28,1672,voice_in,CELL_112,"18.9290,144.4719",IMEI_456699,False
6569342544434,6254248002471,2023-05-17 02:17:19,1648,voice_in,CELL_119,"10.8986,168.0262",IMEI_405883,False
3844883743914,3846735654333,2023-01-23 17:54:33,1182,sms_in,CELL_198,"-78.1167,-110.7280",IMEI_271070,False
4701369198180,3543874713302,2023-04-30 05:44:05,1231,sms_out,CELL_124,"68.0927,-121.7289",IMEI_933636,False
4326371757442,3889482152610,2023-09-17 22:03:11,175,voice_in,CELL_198,"34.0703,107.8119",IMEI_924082,False
0869603226096,4210534867282,2023-03-09 23:34:59,311,voice_out,CELL_140,"64.0645,1.0499",IMEI_645367,False
8001054994221,0354379611920,2023-06-24 03:17:53,36,sms_in,CELL_182,"-4.2461,-36.3851",IMEI_239713,False
9319111145542,2238144743597,2023-01-18 15:46:19,540,voice_in,CELL_197,"-43.9949,38.8531",IMEI_744461,False
4482433888035,2768811469482,2023-06-19 06:30:59,1149,sms_in,CELL_120,"-34.4383,-155.3309",IMEI_639214,False
0393091675500,5641944780841,2023-05-10 02:28:31,224,voice_out,CELL_120,"-81.6089,-5.1309",IMEI_146389,False
6706629569669,5205977313445,2023-08-09 16:00:14,1609,sms_out,CELL_135,"-63.9939,-126.2786",IMEI_263994,False
8057470055779,3398683907869,2023-02-21 01:00:12,218,voice_out,CELL_141,"60.4300,108.6954",IMEI_607297,False
4090549536607,0042555357072,2023-11-03 02:51:23,943,sms_in,CELL_187,"54.7936,47.2656",IMEI_133628,False
9446540875803,6201676306893,2023-12-27 08:32:25,742,voice_out,CELL_170,"-21.2475,-1.1726",IMEI_178052,False
5403764159927,4603904682375,2023-09-17 22:31:38,340,voice_in,CELL_117,"-31.1830,-42.3949",IMEI_340331,False
0303193246047,1888074637060,2023-11-18 15:12:26,1251,voice_out,CELL_147,"-16.7504,175.1435",IMEI_841522,False
1972991087125,2981591165681,2023-10-03 21:21:40,654,voice_in,CELL_170,"-80.2957,25.8758",IMEI_105618,False
3954065019873,3044994608150,2023-07-06 19:15:01,1781,sms_in,CELL_137,"37.5834,77.5512",IMEI_246562,False
5709075317085,8667937813293,2023-12-16 06:15:01,1267,voice_out,CELL_114,"-74.0535,142.3716",IMEI_606609,False
0409517042031,5305321870947,2023-03-17 19:44:42,1127,voice_out,CELL_140,"-61.6318,20.1559",IMEI_914098,False
0323152476168,7336515853605,2023-09-20 07:35:26,1703,voice_out,CELL_132,"48.2686,140.5052",IMEI_844534,False
6851775042556,7445491059916,2023-04-16 20:05:42,227,sms_out,CELL_186,"-81.9257,-15.7784",IMEI_430212,False
4454661555157,5334217318744,2023-03-25 00:24:59,105,sms_in,CELL_154,"89.3738,-95.7818",IMEI_964597,False
9864125724593,5484665823717,2023-11-15 23:20:15,995,sms_out,CELL_158,"12.8268,48.3229",IMEI_310191,False
4352363484842,2551111995943,2023-04-07 15:29:05,270,sms_in,CELL_159,"18.9290,144.4719",IMEI_585561,False
7372107955946,3304393056408,2023-11-11 02:17:00,1379,voice_out,CELL_105,"76.2853,42.2751",IMEI_707704,False
9713069954924,6302137619541,2023-05-04 23:29:36,1724,sms_out,CELL_179,"50.3735,167.9310",IMEI_208479,False
5444171017394,6630268117087,2023-01-13 11:43:18,295,voice_in,CELL_158,"18.7668,90.7384",IMEI_300816,False
5317890790082,6383047736033,2023-11-07 14:51:26,1329,sms_in,CELL_166,"-47.5033,129.9820",IMEI_221587,False
8066220759594,2625159964443,2023-03-09 18:05:27,792,voice_out,CELL_176,"29.4052,-11.4124",IMEI_602194,False
4014979397325,5180852520198,2023-06-02 20:08:02,997,sms_out,CELL_113,"-38.4196,113.9129",IMEI_546055,False
6446984434266,1468919666306,2023-08-06 00:40:53,1051,voice_out,CELL_182,"58.7239,138.1851",IMEI_549871,False
8153369306424,1959237881137,2023-09-09 17:35:08,142,voice_in,CELL_168,"61.4455,-24.8014",IMEI_136609,False
5834969712597,2361330794425,2023-09-06 09:53:58,1070,voice_out,CELL_148,"-82.3035,-126.0361",IMEI_640736,False
2395203187803,5434056680619,2023-05-11 16:46:41,1327,sms_in,CELL_173,"-25.1605,-81.4689",IMEI_119455,False
5121785121807,8446535866880,2023-04-19 02:39:04,901,sms_in,CELL_198,"-49.6294,59.0870",IMEI_306410,False
1030563012744,8811925045783,2023-02-04 01:29:28,384,sms_in,CELL_101,"-54.9368,-31.8675",IMEI_427372,False
0126163407662,5611942173814,2023-11-09 22:26:17,188,voice_out,CELL_158,"15.1076,-9.0716",IMEI_690722,False
2006683183536,9784503433967,2023-06-23 14:34:25,1474,voice_in,CELL_134,"-37.1294,129.2254",IMEI_306410,False
7701190317759,1488783781495,2023-04-13 18:41:17,473,voice_out,CELL_129,"54.9335,-8.3274",IMEI_631416,False
7201159375173,0609793373626,2023-09-25 06:21:59,1794,voice_out,CELL_152,"25.7040,-107.2652",IMEI_882731,False
5244850908070,2394983132884,2023-06-10 13:39:12,338,sms_out,CELL_135,"59.4448,177.8071",IMEI_869846,False
9233830963351,2356714198799,2023-05-13 00:01:45,41,voice_out,CELL_153,"-3.7721,123.8071",IMEI_221587,False
7817831291621,7112418341563,2023-02-21 17:27:19,1348,sms_in,CELL_170,"48.7010,-52.0789",IMEI_614918,False
6208119207627,8887680946847,2023-08-02 01:25:36,334,voice_out,CELL_100,"61.7789,25.0086",IMEI_223604,False
8822357494187,2283826054341,2023-09-23 18:00:39,347,voice_in,CELL_121,"41.8345,-11.0180",IMEI_650058,False
1407239658251,9652403120101,2023-06-05 01:11:01,795,voice_in,CELL_177,"-41.4526,-134.0148",IMEI_776923,False
7175648879584,8735207521020,2023-06-26 22:35:23,610,sms_out,CELL_131,"-4.2051,-8.0142",IMEI_690722,False
7090975816259,3736026344106,2023-06-22 07:11:56,1438,sms_in,CELL_190,"42.3514,108.6002",IMEI_240178,False
4901509200966,2788575656095,2023-11-14 12:09:35,711,sms_in,CELL_106,"43.6262,47.4645",IMEI_825821,False
8037236452222,1071424743212,2023-11-30 16:58:33,1443,voice_in,CELL_116,"-20.8753,40.2697",IMEI_722087,False
6111457604495,4036586343847,2023-04-15 12:20:16,113,voice_in,CELL_185,"-82.5165,10.0347",IMEI_430212,False
3593658013980,6910654995529,2023-01-22 14:50:45,307,sms_out,CELL_166,"70.3863,5.2290",IMEI_606609,False
3964779659188,2579161326307,2023-08-06 01:46:14,781,voice_in,CELL_197,"-80.5468,112.5940",IMEI_812156,False
1728998944275,4431467530239,2023-05-18 00:31:45,1767,sms_out,CELL_118,"-10.1694,-70.2132",IMEI_186051,False
7920339857635,9067840795746,2023-08-13 14:13:35,623,sms_in,CELL_162,"2.3094,-170.8806",IMEI_529023,False
6534778482759,1353270363710,2023-09-15 00:17:29,1369,voice_in,CELL_167,"-58.7449,44.6341",IMEI_234116,False
9354628399543,0960471488773,2023-09-22 00:54:30,180,sms_out,CELL_182,"-58.0577,-77.5496",IMEI_794021,False
9867623294781,3471957769224,2023-04-06 14:14:37,1623,voice_in,CELL_175,"-71.3261,-120.5955",IMEI_580720,False
9004630741151,5620374419801,2023-07-27 00:36:22,521,sms_out,CELL_132,"-19.4649,61.8391",IMEI_207187,False
7941478466297,2558537575598,2023-02-21 17:24:08,1759,voice_in,CELL_103,"-33.0506,72.5202",IMEI_580720,False
7409639737631,7064020817224,2023-01-12 00:19:22,763,voice_out,CELL_116,"-53.2597,-68.4702",IMEI_899376,False
0531252723078,6436836784803,2023-10-18 09:43:38,720,sms_out,CELL_150,"75.8858,152.2617",IMEI_599994,False
3611731727338,1452312178664,2023-03-09 20:54:50,96,sms_out,CELL_102,"-72.3467,-160.9371",IMEI_960956,False
8562047595298,8015916258877,2023-09-28 20:54:48,948,sms_out,CELL_124,"32.5926,160.2853",IMEI_239208,False
0797936989679,5518210134310,2023-11-02 17:52:27,1402,voice_out,CELL_189,"-16.4393,4.3932",IMEI_215056,False
5355996748111,6996404790378,2023-01-06 23:46:44,65,voice_in,CELL_118,"-35.7616,-35.4815",IMEI_675346,False
1804006056187,2700880809312,2023-11-07 04:15:54,644,voice_in,CELL_100,"82.5757,-120.2811",IMEI_136609,False
7780389765154,1529411062321,2023-09-07 22:42:27,798,sms_out,CELL_120,"-32.3963,86.9311",IMEI_583769,False
5125237361647,4554207600168,2023-01-16 16:15:42,1351,sms_out,CELL_114,"40.8370,61.0994",IMEI_788594,False
8908556236261,7416157150120,2023-02-04 20:23:42,569,voice_out,CELL_101,"34.4897,1.8773",IMEI_634843,False
2729499619042,5921751596750,2023-05-27 18:46:46,1571,voice_in,CELL_100,"65.5971,121.3711",IMEI_139650,False
7184351044115,3647519361615,2023-04-23 03:22:27,1255,sms_out,CELL_136,"-61.3602,113.8549",IMEI_352776,False
8678458832952,0256751776641,2023-08-18 04:38:23,1062,voice_out,CELL_126,"66.8863,95.7663",IMEI_272438,False
0828784427259,2499391591719,2023-10-28 17:49:14,1127,voice_out,CELL_179,"-70.9948,49.5913",IMEI_685813,False
7462056179592,7536435003931,2023-10-14 17:09:46,190,voice_in,CELL_135,"-18.0078,52.4182",IMEI_637526,False
2504991028359,2303587077130,2023-09-08 23:27:42,1760,voice_out,CELL_188,"-69.9971,-53.0969",IMEI_341962,False
2410244476217,4083723213864,2023-01-21 22:36:40,1232,sms_in,CELL_131,"15.9423,38.9944",IMEI_681538,False
6501281309665,3943632575735,2023-05-11 14:26:34,251,sms_out,CELL_166,"-30.7927,-28.4821",IMEI_812128,False
6297552493931,8591534391240,2023-03-26 16:09:35,801,sms_in,CELL_156,"-50.1762,-39.3325",IMEI_156975,False
3060814725796,5428095304677,2023-09-24 20:01:34,412,sms_out,CELL_113,"-20.4416,1.3364",IMEI_366884,False
0891282381292,3744063804805,2023-09-22 14:17:28,943,voice_out,CELL_177,"-59.8944,-140.5596",IMEI_547620,False
0478773769085,9092773089629,2023-04-21 09:45:48,1450,voice_in,CELL_181,"-74.9669,139.1975",IMEI_490645,False
0615679179177,4722885110325,2023-06-17 15:43:39,554,sms_out,CELL_197,"-89.1087,131.5817",IMEI_845349,False
4253101691199,5764356558331,2023-12-03 00:09:01,1740,voice_out,CELL_171,"22.3840,-155.3814",IMEI_849567,False
8744896392720,5180783908216,2023-03-07 23:46:08,329,sms_out,CELL_182,"-59.8944,-140.5596",IMEI_193975,False
2439022686812,3260776800865,2023-10-21 08:04:03,584,voice_in,CELL_160,"-82.9190,99.9579",IMEI_773646,False
4940337041599,5643428716539,2023-01-26 19:12:21,1165,voice_in,CELL_144,"33.9951,-85.5615",IMEI_639612,False
7133210313054,7296737014997,2023-11-14 20:39:35,35,sms_in,CELL_198,"-3.0348,-113.8000",IMEI_794021,False
2367963166842,1835651455741,2023-01-15 18:14:20,99,sms_in,CELL_162,"-4.9906,-26.6793",IMEI_456699,False
2486719658775,4870257271726,2023-03-26 19:53:29,1045,sms_in,CELL_127,"-1.2180,84.4074",IMEI_586416,False
6285388731522,6716041754384,2023-07-04 16:14:06,375,voice_in,CELL_129,"-79.9732,30.1575",IMEI_773646,False
8952268578079,7513319166992,2023-01-10 00:22:56,331,sms_in,CELL_160,"-83.0042,-74.6215",IMEI_578438,False
6427700995321,6272070942091,2023-11-18 07:59:31,623,voice_out,CELL_157,"-65.8699,122.5729",IMEI_456883,False
4755679841872,8448324182854,2023-03-09 18:18:10,1171,voice_in,CELL_166,"60.5111,8.8032",IMEI_992325,False
4878315460890,2695792686878,2023-01-23 14:14:37,811,sms_out,CELL_123,"-61.3060,-73.4754",IMEI_852168,False
8088261991195,7458003367154,2023-04-28 05:03:59,559,sms_out,CELL_189,"-65.2333,-36.7678",IMEI_708919,False
5612945096522,7950023690685,2023-06-09 09:19:01,254,sms_in,CELL_169,"56.9311,-2.4228",IMEI_741764,False
2941766383425,8401089019066,2023-12-24 15:11:13,617,voice_in,CELL_192,"78.7130,-79.5452",IMEI_408291,False
5236546536916,4813506315956,2023-02-10 21:51:55,406,sms_in,CELL_197,"43.6746,-85.7793",IMEI_454103,False
9180931333768,2500055127624,2023-01-05 10:41:53,1546,voice_out,CELL_158,"-3.0681,94.0248",IMEI_396467,False
3789195188275,4605403371209,2023-06-17 14:15:06,426,voice_out,CELL_121,"73.7048,101.7889",IMEI_591595,False
6606067835659,2233026622677,2023-01-28 15:47:26,271,sms_in,CELL_169,"-61.0428,82.5168",IMEI_205760,False
6575335796482,5950266301955,2023-06-30 02:05:56,1297,sms_in,CELL_187,"88.1317,128.4460",IMEI_520651,False
5945421430858,9100419820068,2023-01-18 00:00:54,1755,voice_in,CELL_116,"-3.0681,94.0248",IMEI_537410,False
0155732444234,7769538096639,2023-09-05 10:14:40,249,voice_in,CELL_185,"-19.2867,-32.9530",IMEI_271445,False
7980624378548,3488520000448,2023-02-27 21:08:10,540,voice_out,CELL_132,"54.7936,47.2656",IMEI_841522,False
4889583195935,5026800430394,2023-06-09 00:37:49,1425,voice_out,CELL_172,"-20.3595,-137.7377",IMEI_547784,False
2712747923701,7357375975481,2023-07-05 22:10:23,1576,voice_out,CELL_172,"-64.0348,-99.9702",IMEI_330259,False
7950572788339,1336727775061,2023-03-05 08:57:46,1311,sms_in,CELL_136,"87.6561,-42.4058",IMEI_361554,False
2318699226808,5412249890201,2023-03-16 21:59:47,1745,voice_in,CELL_110,"23.5252,14.9683",IMEI_496905,False
3740078797309,7836793586137,2023-08-23 15:54:51,840,voice_in,CELL_110,"28.2137,-14.3870",IMEI_193975,False
1128568284254,7982423205928,2023-11-22 01:27:29,278,voice_in,CELL_172,"53.6699,-169.3963",IMEI_642839,False
2985199834305,0714292421864,2023-06-30 07:40:34,688,voice_out,CELL_178,"-2.0757,81.9914",IMEI_899376,False
4171536855176,0406570750367,2023-08-20 01:38:46,1375,voice_out,CELL_189,"62.6788,-11.7119",IMEI_525134,False
6258990794659,8824130159013,2023-08-07 22:38:28,1210,voice_out,CELL_154,"40.9643,44.8073",IMEI_794021,False
5380700856629,1116748036982,2023-09-15 08:32:07,709,sms_in,CELL_179,"-9.7787,-164.7120",IMEI_874789,False
9117158532539,9821292961889,2023-05-02 02:36:11,65,sms_out,CELL_100,"-40.6395,60.3616",IMEI_853471,False
4950291198076,2170133048116,2023-10-22 14:40:34,464,voice_in,CELL_190,"75.8858,152.2617",IMEI_521090,False
8379972227653,4243020498291,2023-09-04 07:08:31,1487,sms_out,CELL_154,"-14.1009,-98.6668",IMEI_533719,False
4236882703280,1895875107976,2023-05-14 09:38:54,77,sms_out,CELL_104,"-40.4247,-132.6516",IMEI_780500,False
9790144634137,9612806337873,2023-06-03 19:46:26,983,sms_in,CELL_135,"24.9954,-170.2003",IMEI_841522,False
1835144987479,0400601867205,2023-01-18 02:04:26,695,voice_in,CELL_118,"-39.4913,151.4599",IMEI_234703,False
0705013502452,8598809077426,2023-05-05 20:55:09,1578,voice_out,CELL_122,"-65.7539,35.7381",IMEI_719205,False
4059035959626,3852436060595,2023-09-19 12:16:20,760,voice_out,CELL_165,"-4.1214,130.9567",IMEI_346258,False
6930905919464,3384059442638,2023-06-27 14:37:46,782,voice_out,CELL_172,"48.7178,-56.9980",IMEI_974866,False
0488740034705,8803131722077,2023-01-10 17:01:24,425,voice_in,CELL_130,"-4.1214,130.9567",IMEI_958797,False
7238100955230,0439659195960,2023-08-08 14:16:48,1641,sms_in,CELL_125,"60.7385,110.7089",IMEI_318394,False
5829898744230,9351865568422,2023-05-26 17:53:51,714,sms_in,CELL_140,"16.3718,-167.4767",IMEI_616144,False
3326575592378,8123245708786,2023-11-05 16:42:11,1705,sms_out,CELL_196,"-53.5406,-94.7257",IMEI_648757,False
2630057611374,7754567480378,2023-04-29 02:42:39,160,voice_out,CELL_178,"-9.7787,-164.7120",IMEI_898129,False
